Locus_tag	OperonID	Description
MSMEG_4154	operon_1835	NC_008596.1|gene4152|MSMEG_4154
MSMEG_4155	operon_1835	NC_008596.1|gene4153|MSMEG_4155
MSMEG_4156	operon_1835	NC_008596.1|gene4154|MSMEG_4156
MSMEG_4157	operon_1835	NC_008596.1|gene4155|MSMEG_4157
MSMEG_4158	operon_1836	NC_008596.1|gene4156|MSMEG_4158
MSMEG_4159	operon_1837	NC_008596.1|gene4157|MSMEG_4159
MSMEG_4160	operon_1837	NC_008596.1|gene4158|MSMEG_4160
MSMEG_4161	operon_1838	NC_008596.1|gene4159|MSMEG_4161
MSMEG_4162	operon_1839	NC_008596.1|gene4160|MSMEG_4162
MSMEG_4163	operon_1839	NC_008596.1|gene4161|MSMEG_4163
MSMEG_4164	operon_1839	NC_008596.1|gene4162|MSMEG_4164
MSMEG_4165	operon_1839	NC_008596.1|gene4163|MSMEG_4165
MSMEG_4166	operon_1839	NC_008596.1|gene4164|MSMEG_4166
MSMEG_4167	operon_1839	NC_008596.1|gene4165|MSMEG_4167
MSMEG_4168	operon_1839	NC_008596.1|gene4166|MSMEG_4168
MSMEG_4169	operon_1839	NC_008596.1|gene4167|MSMEG_4169
MSMEG_4170	operon_1839	NC_008596.1|gene4168|MSMEG_4170
MSMEG_4171	operon_1839	NC_008596.1|gene4169|MSMEG_4171
MSMEG_4172	operon_1839	NC_008596.1|gene4170|MSMEG_4172
MSMEG_4173	operon_1839	NC_008596.1|gene4171|MSMEG_4173
MSMEG_4174	operon_1839	NC_008596.1|gene4172|MSMEG_4174
MSMEG_4175	operon_1840	NC_008596.1|gene4173|MSMEG_4175
MSMEG_4176	operon_1840	NC_008596.1|gene4174|MSMEG_4176
MSMEG_4178	operon_1840	NC_008596.1|gene4175|MSMEG_4178
MSMEG_4177	operon_1841	NC_008596.1|gene4176|MSMEG_4177
MSMEG_4179	operon_1841	NC_008596.1|gene4177|MSMEG_4179
MSMEG_4180	operon_1841	NC_008596.1|gene4178|MSMEG_4180|hisG
MSMEG_4181	operon_1841	NC_008596.1|gene4179|MSMEG_4181|hisE
MSMEG_4182	operon_1841	NC_008596.1|gene4180|MSMEG_4182
MSMEG_4183	operon_1841	NC_008596.1|gene4181|MSMEG_4183
MSMEG_4184	operon_1842	NC_008596.1|gene4182|MSMEG_4184
MSMEG_4185	operon_1843	NC_008596.1|gene4183|MSMEG_4185|metH
MSMEG_4186	operon_1844	NC_008596.1|gene4184|MSMEG_4186
MSMEG_4187	operon_1845	NC_008596.1|gene4185|MSMEG_4187
MSMEG_4188	operon_1845	NC_008596.1|gene4186|MSMEG_4188
MSMEG_4189	operon_1845	NC_008596.1|gene4187|MSMEG_4189|cysS
MSMEG_4190	operon_1845	NC_008596.1|gene4188|MSMEG_4190
MSMEG_4191	operon_1845	NC_008596.1|gene4189|MSMEG_4191
MSMEG_4192	operon_1845	NC_008596.1|gene4190|MSMEG_4192
MSMEG_4193	operon_1845	NC_008596.1|gene4191|MSMEG_4193
MSMEG_4194	operon_1845	NC_008596.1|gene4192|MSMEG_4194
MSMEG_4195	operon_1846	NC_008596.1|gene4193|MSMEG_4195
MSMEG_4196	operon_1847	NC_008596.1|gene4194|MSMEG_4196
MSMEG_4197	operon_1847	NC_008596.1|gene4195|MSMEG_4197
MSMEG_4198	operon_1847	NC_008596.1|gene4196|MSMEG_4198|pyrD
MSMEG_4199	operon_1848	NC_008596.1|gene4197|MSMEG_4199
MSMEG_4200	operon_1848	NC_008596.1|gene4198|MSMEG_4200
MSMEG_4201	operon_1849	NC_008596.1|gene4199|MSMEG_4201
MSMEG_4202	operon_1850	NC_008596.1|gene4200|MSMEG_4202
MSMEG_4203	operon_1850	NC_008596.1|gene4201|MSMEG_4203
MSMEG_4204	operon_1851	NC_008596.1|gene4202|MSMEG_4204
MSMEG_4205	operon_1851	NC_008596.1|gene4203|MSMEG_4205
MSMEG_4206	operon_1852	NC_008596.1|gene4204|MSMEG_4206
MSMEG_4207	operon_1853	NC_008596.1|gene4205|MSMEG_4207
MSMEG_4208	operon_1853	NC_008596.1|gene4206|MSMEG_4208
MSMEG_4209	operon_1853	NC_008596.1|gene4207|MSMEG_4209
MSMEG_4210	operon_1853	NC_008596.1|gene4208|MSMEG_4210
MSMEG_4211	operon_1854	NC_008596.1|gene4209|MSMEG_4211
MSMEG_4212	operon_1854	NC_008596.1|gene4210|MSMEG_4212
MSMEG_4213	operon_1854	NC_008596.1|gene4211|MSMEG_4213
MSMEG_4214	operon_1854	NC_008596.1|gene4212|MSMEG_4214
MSMEG_4215	operon_1854	NC_008596.1|gene4213|MSMEG_4215
MSMEG_4216	operon_1855	NC_008596.1|gene4214|MSMEG_4216
MSMEG_4217	operon_1855	NC_008596.1|gene4215|MSMEG_4217
MSMEG_4218	operon_1856	NC_008596.1|gene4216|MSMEG_4218
MSMEG_4219	operon_1857	NC_008596.1|gene4217|MSMEG_4219
MSMEG_4220	operon_1857	NC_008596.1|gene4218|MSMEG_4220
MSMEG_4221	operon_1857	NC_008596.1|gene4219|MSMEG_4221
MSMEG_4223	operon_1858	NC_008596.1|gene4220|MSMEG_4223
MSMEG_4222	operon_1859	NC_008596.1|gene4221|MSMEG_4222|ftsZ
MSMEG_4224	operon_1860	NC_008596.1|gene4222|MSMEG_4224
MSMEG_4225	operon_1861	NC_008596.1|gene4223|MSMEG_4225
MSMEG_4226	operon_1861	NC_008596.1|gene4224|MSMEG_4226|murC
MSMEG_4227	operon_1861	NC_008596.1|gene4225|MSMEG_4227|murG
MSMEG_4228	operon_1861	NC_008596.1|gene4226|MSMEG_4228|ftsW
MSMEG_4229	operon_1861	NC_008596.1|gene4227|MSMEG_4229|murD
MSMEG_4230	operon_1861	NC_008596.1|gene4228|MSMEG_4230|mraY
MSMEG_4231	operon_1861	NC_008596.1|gene4229|MSMEG_4231
MSMEG_4232	operon_1861	NC_008596.1|gene4230|MSMEG_4232|murE
MSMEG_4233	operon_1861	NC_008596.1|gene4231|MSMEG_4233
MSMEG_4234	operon_1861	NC_008596.1|gene4232|MSMEG_4234
MSMEG_4235	operon_1861	NC_008596.1|gene4233|MSMEG_4235|mraW
MSMEG_4236	operon_1862	NC_008596.1|gene4234|MSMEG_4236|mraZ
MSMEG_4237	operon_1863	NC_008596.1|gene4235|MSMEG_4237
MSMEG_4238	operon_1864	NC_008596.1|gene4236|MSMEG_4238
MSMEG_4239	operon_1864	NC_008596.1|gene4237|MSMEG_4239
MSMEG_4240	operon_1864	NC_008596.1|gene4238|MSMEG_4240
MSMEG_4241	operon_1864	NC_008596.1|gene4239|MSMEG_4241
MSMEG_4242	operon_1865	NC_008596.1|gene4240|MSMEG_4242
MSMEG_4243	operon_1866	NC_008596.1|gene4241|MSMEG_4243
MSMEG_4244	operon_1867	NC_008596.1|gene4242|MSMEG_4244
MSMEG_4245	operon_1867	NC_008596.1|gene4243|MSMEG_4245
MSMEG_4246	operon_1867	NC_008596.1|gene4244|MSMEG_4246
MSMEG_4247	operon_1868	NC_008596.1|gene4245|MSMEG_4247
MSMEG_4248	operon_1869	NC_008596.1|gene4246|MSMEG_4248
MSMEG_4249	operon_1869	NC_008596.1|gene4247|MSMEG_4249
MSMEG_4250	operon_1869	NC_008596.1|gene4248|MSMEG_4250
MSMEG_4251	operon_1869	NC_008596.1|gene4249|MSMEG_4251
MSMEG_4252	operon_1869	NC_008596.1|gene4250|MSMEG_4252
MSMEG_4254	operon_1870	NC_008596.1|gene4251|MSMEG_4254
MSMEG_4253	operon_1871	NC_008596.1|gene4252|MSMEG_4253
MSMEG_4255	operon_1871	NC_008596.1|gene4253|MSMEG_4255
MSMEG_4256	operon_1871	NC_008596.1|gene4254|MSMEG_4256
MSMEG_4257	operon_1872	NC_008596.1|gene4255|MSMEG_4257
MSMEG_4259	operon_1873	NC_008596.1|gene4256|MSMEG_4259
MSMEG_4258	operon_1874	NC_008596.1|gene4257|MSMEG_4258|trpD
MSMEG_4260	operon_1875	NC_008596.1|gene4258|MSMEG_4260
MSMEG_4261	operon_1875	NC_008596.1|gene4259|MSMEG_4261
MSMEG_4262	operon_1875	NC_008596.1|gene4260|MSMEG_4262
MSMEG_4263	operon_1875	NC_008596.1|gene4261|MSMEG_4263
MSMEG_4264	operon_1876	NC_008596.1|gene4262|MSMEG_4264
MSMEG_4265	operon_1876	NC_008596.1|gene4263|MSMEG_4265
MSMEG_4266	operon_1877	NC_008596.1|gene4264|MSMEG_4266
MSMEG_4267	operon_1878	NC_008596.1|gene4265|MSMEG_4267
MSMEG_4268	operon_1878	NC_008596.1|gene4266|MSMEG_4268
MSMEG_4269	operon_1879	NC_008596.1|gene4267|MSMEG_4269|asnB
MSMEG_4270	operon_1880	NC_008596.1|gene4268|MSMEG_4270
MSMEG_4271	operon_1881	NC_008596.1|gene4269|MSMEG_4271
MSMEG_4272	operon_1882	NC_008596.1|gene4270|MSMEG_4272
MSMEG_4273	operon_1883	NC_008596.1|gene4271|MSMEG_4273
MSMEG_4274	operon_1883	NC_008596.1|gene4272|MSMEG_4274|cobU
MSMEG_4275	operon_1883	NC_008596.1|gene4273|MSMEG_4275|cobT
MSMEG_4277	operon_1883	NC_008596.1|gene4274|MSMEG_4277|cobS
MSMEG_4276	operon_1884	NC_008596.1|gene4275|MSMEG_4276|ilvE
MSMEG_4278	operon_1884	NC_008596.1|gene4276|MSMEG_4278|gcvT
MSMEG_4279	operon_1885	NC_008596.1|gene4277|MSMEG_4279
MSMEG_4281	operon_1885	NC_008596.1|gene4278|MSMEG_4281
MSMEG_4280	operon_1886	NC_008596.1|gene4279|MSMEG_4280
MSMEG_4282	operon_1886	NC_008596.1|gene4280|MSMEG_4282
MSMEG_4283	operon_1887	NC_008596.1|gene4281|MSMEG_4283|sucB
MSMEG_4284	operon_1887	NC_008596.1|gene4282|MSMEG_4284
MSMEG_4285	operon_1887	NC_008596.1|gene4283|MSMEG_4285|lipB
MSMEG_4286	operon_1887	NC_008596.1|gene4284|MSMEG_4286|lipA
MSMEG_4287	operon_1887	NC_008596.1|gene4285|MSMEG_4287
MSMEG_4289	operon_1887	NC_008596.1|gene4286|MSMEG_4289
MSMEG_4288	operon_1888	NC_008596.1|gene4287|MSMEG_4288
MSMEG_4290	operon_1889	NC_008596.1|gene4288|MSMEG_4290|glnA
MSMEG_4291	operon_1890	NC_008596.1|gene4289|MSMEG_4291|dtd
MSMEG_4292	operon_1890	NC_008596.1|gene4290|MSMEG_4292
MSMEG_4293	operon_1891	NC_008596.1|gene4291|MSMEG_4293
MSMEG_4294	operon_1891	NC_008596.1|gene4292|MSMEG_4294|glnA
MSMEG_4295	operon_1891	NC_008596.1|gene4293|MSMEG_4295
MSMEG_4296	operon_1891	NC_008596.1|gene4294|MSMEG_4296
MSMEG_4297	operon_1892	NC_008596.1|gene4295|MSMEG_4297
MSMEG_4298	operon_1893	NC_008596.1|gene4296|MSMEG_4298|panB
MSMEG_4299	operon_1894	NC_008596.1|gene4297|MSMEG_4299
MSMEG_4300	operon_1894	NC_008596.1|gene4298|MSMEG_4300
MSMEG_4301	operon_1894	NC_008596.1|gene4299|MSMEG_4301
MSMEG_4302	operon_1895	NC_008596.1|gene4300|MSMEG_4302
MSMEG_4303	operon_1896	NC_008596.1|gene4301|MSMEG_4303
MSMEG_4304	operon_1897	NC_008596.1|gene4302|MSMEG_4304
MSMEG_4305	operon_1898	NC_008596.1|gene4303|MSMEG_4305
MSMEG_4306	operon_1898	NC_008596.1|gene4304|MSMEG_4306
MSMEG_4307	operon_1898	NC_008596.1|gene4305|MSMEG_4307
MSMEG_4308	operon_1899	NC_008596.1|gene4306|MSMEG_4308
MSMEG_4309	operon_1899	NC_008596.1|gene4307|MSMEG_4309
MSMEG_4311	operon_1899	NC_008596.1|gene4308|MSMEG_4311
MSMEG_4310	operon_1900	NC_008596.1|gene4309|MSMEG_4310|cobD
MSMEG_4312	operon_1901	NC_008596.1|gene4310|MSMEG_4312
MSMEG_4313	operon_1901	NC_008596.1|gene4311|MSMEG_4313
MSMEG_4314	operon_1901	NC_008596.1|gene4312|MSMEG_4314
MSMEG_4315	operon_1901	NC_008596.1|gene4313|MSMEG_4315
MSMEG_4316	operon_1901	NC_008596.1|gene4314|MSMEG_4316
MSMEG_4317	operon_1901	NC_008596.1|gene4315|MSMEG_4317
MSMEG_4318	operon_1902	NC_008596.1|gene4316|MSMEG_4318
MSMEG_4319	operon_1903	NC_008596.1|gene4317|MSMEG_4319
MSMEG_4320	operon_1903	NC_008596.1|gene4318|MSMEG_4320
MSMEG_4321	operon_1903	NC_008596.1|gene4319|MSMEG_4321
MSMEG_4322	operon_1903	NC_008596.1|gene4320|MSMEG_4322
MSMEG_4323	operon_1904	NC_008596.1|gene4321|MSMEG_4323|aceE
MSMEG_4324	operon_1904	NC_008596.1|gene4322|MSMEG_4324
MSMEG_4325	operon_1905	NC_008596.1|gene4323|MSMEG_4325
MSMEG_4326	operon_1905	NC_008596.1|gene4324|MSMEG_4326|acpP
MSMEG_4327	operon_1905	NC_008596.1|gene4325|MSMEG_4327
MSMEG_4328	operon_1905	NC_008596.1|gene4326|MSMEG_4328
MSMEG_4329	operon_1905	NC_008596.1|gene4327|MSMEG_4329
MSMEG_4330	operon_1906	NC_008596.1|gene4328|MSMEG_4330
MSMEG_4331	operon_1907	NC_008596.1|gene4329|MSMEG_4331
MSMEG_4332	operon_1908	NC_008596.1|gene4330|MSMEG_4332
MSMEG_4333	operon_1908	NC_008596.1|gene4331|MSMEG_4333
MSMEG_4334	operon_1909	NC_008596.1|gene4332|MSMEG_4334
MSMEG_4335	operon_1909	NC_008596.1|gene4333|MSMEG_4335
MSMEG_4336	operon_1910	NC_008596.1|gene4334|MSMEG_4336
MSMEG_4337	operon_1910	NC_008596.1|gene4335|MSMEG_4337
MSMEG_4338	operon_1910	NC_008596.1|gene4336|MSMEG_4338
MSMEG_4339	operon_1910	NC_008596.1|gene4337|MSMEG_4339
MSMEG_4340	operon_1911	NC_008596.1|gene4338|MSMEG_4340
MSMEG_4342	operon_1911	NC_008596.1|gene4339|MSMEG_4342
MSMEG_4341	operon_1912	NC_008596.1|gene4340|MSMEG_4341
MSMEG_4344	operon_1913	NC_008596.1|gene4341|MSMEG_4344
MSMEG_4343	operon_1914	NC_008596.1|gene4342|MSMEG_4343
MSMEG_4345	operon_1914	NC_008596.1|gene4343|MSMEG_4345
MSMEG_4346	operon_1915	NC_008596.1|gene4344|MSMEG_4346
MSMEG_4347	operon_1915	NC_008596.1|gene4345|MSMEG_4347
MSMEG_4348	operon_1916	NC_008596.1|gene4346|MSMEG_4348
MSMEG_4349	operon_1916	NC_008596.1|gene4347|MSMEG_4349
MSMEG_4350	operon_1916	NC_008596.1|gene4348|MSMEG_4350|dapB
MSMEG_4351	operon_1917	NC_008596.1|gene4349|MSMEG_4351
MSMEG_4352	operon_1918	NC_008596.1|gene4350|MSMEG_4352
MSMEG_4353	operon_1918	NC_008596.1|gene4351|MSMEG_4353
MSMEG_4354	operon_1919	NC_008596.1|gene4352|MSMEG_4354
MSMEG_4355	operon_1919	NC_008596.1|gene4353|MSMEG_4355
MSMEG_4356	operon_1919	NC_008596.1|gene4354|MSMEG_4356
MSMEG_4357	operon_1919	NC_008596.1|gene4355|MSMEG_4357
MSMEG_4358	operon_1919	NC_008596.1|gene4356|MSMEG_4358
MSMEG_4359	operon_1920	NC_008596.1|gene4357|MSMEG_4359
MSMEG_4361	operon_1921	NC_008596.1|gene4358|MSMEG_4361
MSMEG_4360	operon_1922	NC_008596.1|gene4359|MSMEG_4360
MSMEG_4362	operon_1922	NC_008596.1|gene4360|MSMEG_4362
MSMEG_4363	operon_1923	NC_008596.1|gene4361|MSMEG_4363
MSMEG_4364	operon_1923	NC_008596.1|gene4362|MSMEG_4364
MSMEG_4365	operon_1924	NC_008596.1|gene4363|MSMEG_4365
MSMEG_4366	operon_1925	NC_008596.1|gene4364|MSMEG_4366
MSMEG_4367	operon_1925	NC_008596.1|gene4365|MSMEG_4367
MSMEG_4369	operon_1926	NC_008596.1|gene4366|MSMEG_4369
MSMEG_4368	operon_1927	NC_008596.1|gene4367|MSMEG_4368
MSMEG_4370	operon_1927	NC_008596.1|gene4368|MSMEG_4370
MSMEG_4371	operon_1927	NC_008596.1|gene4369|MSMEG_4371
MSMEG_4372	operon_1927	NC_008596.1|gene4370|MSMEG_4372
MSMEG_4373	operon_1927	NC_008596.1|gene4371|MSMEG_4373
MSMEG_4374	operon_1927	NC_008596.1|gene4372|MSMEG_4374|speB
MSMEG_4375	operon_1927	NC_008596.1|gene4373|MSMEG_4375
MSMEG_4376	operon_1927	NC_008596.1|gene4374|MSMEG_4376
MSMEG_4377	operon_1927	NC_008596.1|gene4375|MSMEG_4377
MSMEG_4378	operon_1928	NC_008596.1|gene4376|MSMEG_4378
MSMEG_4379	operon_1928	NC_008596.1|gene4377|MSMEG_4379
MSMEG_4380	operon_1929	NC_008596.1|gene4378|MSMEG_4380
MSMEG_4381	operon_1929	NC_008596.1|gene4379|MSMEG_4381
MSMEG_4382	operon_1929	NC_008596.1|gene4380|MSMEG_4382
MSMEG_4383	operon_1929	NC_008596.1|gene4381|MSMEG_4383
MSMEG_4384	operon_1930	NC_008596.1|gene4382|MSMEG_4384
MSMEG_4385	operon_1931	NC_008596.1|gene4383|MSMEG_4385
MSMEG_4386	operon_1931	NC_008596.1|gene4384|MSMEG_4386
MSMEG_4387	operon_1931	NC_008596.1|gene4385|MSMEG_4387
MSMEG_4388	operon_1931	NC_008596.1|gene4386|MSMEG_4388
MSMEG_4389	operon_1931	NC_008596.1|gene4387|MSMEG_4389
MSMEG_4391	operon_1931	NC_008596.1|gene4388|MSMEG_4391
MSMEG_4390	operon_1932	NC_008596.1|gene4389|MSMEG_4390
MSMEG_4392	operon_1933	NC_008596.1|gene4390|MSMEG_4392
MSMEG_4393	operon_1933	NC_008596.1|gene4391|MSMEG_4393
MSMEG_4394	operon_1934	NC_008596.1|gene4392|MSMEG_4394
MSMEG_4395	operon_1935	NC_008596.1|gene4393|MSMEG_4395
MSMEG_4396	operon_1936	NC_008596.1|gene4394|MSMEG_4396
MSMEG_4397	operon_1936	NC_008596.1|gene4395|MSMEG_4397
MSMEG_4398	operon_1937	NC_008596.1|gene4396|MSMEG_4398
MSMEG_4399	operon_1937	NC_008596.1|gene4397|MSMEG_4399
MSMEG_4400	operon_1938	NC_008596.1|gene4398|MSMEG_4400
MSMEG_4401	operon_1938	NC_008596.1|gene4399|MSMEG_4401
MSMEG_4402	operon_1939	NC_008596.1|gene4400|MSMEG_4402
MSMEG_4403	operon_1940	NC_008596.1|gene4401|MSMEG_4403
MSMEG_4404	operon_1941	NC_008596.1|gene4402|MSMEG_4404
MSMEG_4405	operon_1942	NC_008596.1|gene4403|MSMEG_4405
MSMEG_4406	operon_1942	NC_008596.1|gene4404|MSMEG_4406
MSMEG_4407	operon_1942	NC_008596.1|gene4405|MSMEG_4407
MSMEG_4408	operon_1942	NC_008596.1|gene4406|MSMEG_4408
MSMEG_4409	operon_1943	NC_008596.1|gene4407|MSMEG_4409
MSMEG_4410	operon_1944	NC_008596.1|gene4408|MSMEG_4410
MSMEG_4411	operon_1944	NC_008596.1|gene4409|MSMEG_4411
MSMEG_4412	operon_1944	NC_008596.1|gene4410|MSMEG_4412
MSMEG_4413	operon_1944	NC_008596.1|gene4411|MSMEG_4413
MSMEG_4414	operon_1944	NC_008596.1|gene4412|MSMEG_4414
MSMEG_4415	operon_1944	NC_008596.1|gene4413|MSMEG_4415|tal
MSMEG_4416	operon_1944	NC_008596.1|gene4414|MSMEG_4416
MSMEG_4417	operon_1944	NC_008596.1|gene4415|MSMEG_4417|msrA
MSMEG_4418	operon_1944	NC_008596.1|gene4416|MSMEG_4418|msrB
MSMEG_4419	operon_1944	NC_008596.1|gene4417|MSMEG_4419
MSMEG_4420	operon_1945	NC_008596.1|gene4418|MSMEG_4420
MSMEG_4421	operon_1945	NC_008596.1|gene4419|MSMEG_4421
MSMEG_4422	operon_1945	NC_008596.1|gene4420|MSMEG_4422
MSMEG_4423	operon_1945	NC_008596.1|gene4421|MSMEG_4423
MSMEG_4424	operon_1945	NC_008596.1|gene4422|MSMEG_4424
MSMEG_4425	operon_1945	NC_008596.1|gene4423|MSMEG_4425
MSMEG_4427	operon_1945	NC_008596.1|gene4424|MSMEG_4427
MSMEG_4426	operon_1946	NC_008596.1|gene4425|MSMEG_4426
MSMEG_4428	operon_1946	NC_008596.1|gene4426|MSMEG_4428
MSMEG_4429	operon_1946	NC_008596.1|gene4427|MSMEG_4429
MSMEG_4430	operon_1946	NC_008596.1|gene4428|MSMEG_4430
MSMEG_4431	operon_1947	NC_008596.1|gene4429|MSMEG_4431
MSMEG_4432	operon_1947	NC_008596.1|gene4430|MSMEG_4432
MSMEG_4433	operon_1948	NC_008596.1|gene4431|MSMEG_4433
MSMEG_4434	operon_1948	NC_008596.1|gene4432|MSMEG_4434
MSMEG_4435	operon_1949	NC_008596.1|gene4433|MSMEG_4435
MSMEG_4436	operon_1949	NC_008596.1|gene4434|MSMEG_4436
MSMEG_4437	operon_1949	NC_008596.1|gene4435|MSMEG_4437|ctaD
MSMEG_4438	operon_1949	NC_008596.1|gene4436|MSMEG_4438
MSMEG_4439	operon_1949	NC_008596.1|gene4437|MSMEG_4439
MSMEG_4440	operon_1949	NC_008596.1|gene4438|MSMEG_4440
MSMEG_4441	operon_1949	NC_008596.1|gene4439|MSMEG_4441
MSMEG_4444	operon_1950	NC_008596.1|gene4440|MSMEG_4444
MSMEG_4442	operon_1951	NC_008596.1|gene4441|MSMEG_4442
MSMEG_4443	operon_1951	NC_008596.1|gene4442|MSMEG_4443
MSMEG_4445	operon_1951	NC_008596.1|gene4443|MSMEG_4445
MSMEG_4446	operon_1952	NC_008596.1|gene4444|MSMEG_4446|lpdA
MSMEG_4447	operon_1953	NC_008596.1|gene4445|MSMEG_4447
MSMEG_4448	operon_1953	NC_008596.1|gene4446|MSMEG_4448
MSMEG_4449	operon_1954	NC_008596.1|gene4447|MSMEG_4449
MSMEG_4450	operon_1955	NC_008596.1|gene4448|MSMEG_4450
MSMEG_4451	operon_1955	NC_008596.1|gene4449|MSMEG_4451
MSMEG_4452	operon_1956	NC_008596.1|gene4450|MSMEG_4452
MSMEG_4453	operon_1957	NC_008596.1|gene4451|MSMEG_4453
MSMEG_4454	operon_1957	NC_008596.1|gene4452|MSMEG_4454|ltaE
MSMEG_4455	operon_1958	NC_008596.1|gene4453|MSMEG_4455
MSMEG_4456	operon_1959	NC_008596.1|gene4454|MSMEG_4456
MSMEG_4457	operon_1959	NC_008596.1|gene4455|MSMEG_4457
MSMEG_4458	operon_1960	NC_008596.1|gene4456|MSMEG_4458
MSMEG_4459	operon_1960	NC_008596.1|gene4457|MSMEG_4459|speB
MSMEG_4460	operon_1960	NC_008596.1|gene4458|MSMEG_4460
MSMEG_4462	operon_1960	NC_008596.1|gene4459|MSMEG_4462
MSMEG_4461	operon_1961	NC_008596.1|gene4460|MSMEG_4461
MSMEG_4463	operon_1961	NC_008596.1|gene4461|MSMEG_4463
MSMEG_4464	operon_1961	NC_008596.1|gene4462|MSMEG_4464
MSMEG_4465	operon_1961	NC_008596.1|gene4463|MSMEG_4465
MSMEG_4466	operon_1962	NC_008596.1|gene4464|MSMEG_4466
MSMEG_4467	operon_1962	NC_008596.1|gene4465|MSMEG_4467
MSMEG_4468	operon_1962	NC_008596.1|gene4466|MSMEG_4468
MSMEG_4469	operon_1963	NC_008596.1|gene4467|MSMEG_4469
MSMEG_4470	operon_1963	NC_008596.1|gene4468|MSMEG_4470
MSMEG_4471	operon_1964	NC_008596.1|gene4469|MSMEG_4471
MSMEG_4472	operon_1964	NC_008596.1|gene4470|MSMEG_4472
MSMEG_4473	operon_1965	NC_008596.1|gene4471|MSMEG_4473
MSMEG_4474	operon_1966	NC_008596.1|gene4472|MSMEG_4474
MSMEG_4475	operon_1967	NC_008596.1|gene4473|MSMEG_4475
MSMEG_4476	operon_1968	NC_008596.1|gene4474|MSMEG_4476
MSMEG_4477	operon_1969	NC_008596.1|gene4475|MSMEG_4477
MSMEG_4478	operon_1969	NC_008596.1|gene4476|MSMEG_4478
MSMEG_4479	operon_1970	NC_008596.1|gene4477|MSMEG_4479
MSMEG_4480	operon_1971	NC_008596.1|gene4478|MSMEG_4480
MSMEG_4481	operon_1972	NC_008596.1|gene4479|MSMEG_4481
MSMEG_4482	operon_1973	NC_008596.1|gene4480|MSMEG_4482|dnaG
MSMEG_4483	operon_1973	NC_008596.1|gene4481|MSMEG_4483
MSMEG_4484	operon_1974	NC_008596.1|gene4482|MSMEG_4484
MSMEG_4485	operon_1975	NC_008596.1|gene4483|MSMEG_4485|glyS
MSMEG_4486	operon_1976	NC_008596.1|gene4484|MSMEG_4486
MSMEG_4487	operon_1976	NC_008596.1|gene4485|MSMEG_4487
MSMEG_4488	operon_1977	NC_008596.1|gene4486|MSMEG_4488
MSMEG_4489	operon_1977	NC_008596.1|gene4487|MSMEG_4489
MSMEG_4490	operon_1977	NC_008596.1|gene4488|MSMEG_4490|uppS
MSMEG_4491	operon_1977	NC_008596.1|gene4489|MSMEG_4491|recO
MSMEG_4492	operon_1978	NC_008596.1|gene4490|MSMEG_4492
MSMEG_4493	operon_1979	NC_008596.1|gene4491|MSMEG_4493|era
MSMEG_4494	operon_1979	NC_008596.1|gene4492|MSMEG_4494
MSMEG_4495	operon_1979	NC_008596.1|gene4493|MSMEG_4495
MSMEG_4496	operon_1979	NC_008596.1|gene4494|MSMEG_4496
MSMEG_4497	operon_1979	NC_008596.1|gene4495|MSMEG_4497
MSMEG_4498	operon_1980	NC_008596.1|gene4496|MSMEG_4498
MSMEG_4500	operon_1981	NC_008596.1|gene4497|MSMEG_4500
MSMEG_4499	operon_1982	NC_008596.1|gene4498|MSMEG_4499
MSMEG_4501	operon_1982	NC_008596.1|gene4499|MSMEG_4501
MSMEG_4503	operon_1983	NC_008596.1|gene4500|MSMEG_4503
MSMEG_4502	operon_1984	NC_008596.1|gene4501|MSMEG_4502
MSMEG_4504	operon_1984	NC_008596.1|gene4502|MSMEG_4504|dnaJ
MSMEG_4505	operon_1984	NC_008596.1|gene4503|MSMEG_4505|hrcA
MSMEG_4506	operon_1984	NC_008596.1|gene4504|MSMEG_4506
MSMEG_4507	operon_1985	NC_008596.1|gene4505|MSMEG_4507
MSMEG_4508	operon_1986	NC_008596.1|gene4506|MSMEG_4508
MSMEG_4509	operon_1986	NC_008596.1|gene4507|MSMEG_4509
MSMEG_4510	operon_1986	NC_008596.1|gene4508|MSMEG_4510
MSMEG_4511	operon_1986	NC_008596.1|gene4509|MSMEG_4511
MSMEG_4512	operon_1986	NC_008596.1|gene4510|MSMEG_4512
MSMEG_4513	operon_1986	NC_008596.1|gene4511|MSMEG_4513
MSMEG_4514	operon_1986	NC_008596.1|gene4512|MSMEG_4514
MSMEG_4515	operon_1986	NC_008596.1|gene4513|MSMEG_4515
MSMEG_4516	operon_1987	NC_008596.1|gene4514|MSMEG_4516
MSMEG_4517	operon_1988	NC_008596.1|gene4515|MSMEG_4517
MSMEG_4518	operon_1989	NC_008596.1|gene4516|MSMEG_4518
MSMEG_4519	operon_1989	NC_008596.1|gene4517|MSMEG_4519
MSMEG_4520	operon_1989	NC_008596.1|gene4518|MSMEG_4520
MSMEG_4521	operon_1989	NC_008596.1|gene4519|MSMEG_4521
MSMEG_4523	operon_1989	NC_008596.1|gene4520|MSMEG_4523
MSMEG_4522	operon_1990	NC_008596.1|gene4521|MSMEG_4522
MSMEG_4524	operon_1990	NC_008596.1|gene4522|MSMEG_4524
MSMEG_4525	operon_1990	NC_008596.1|gene4523|MSMEG_4525
